correlation_id,event_category,attack_type,attack_signature,protocol,traffic_type,mitre_tactic,kill_chain_stage,failed_login_attempts,request_rate_per_min,ids_ips_alert,malware_indicator,has_threat_family,os_family,asset_criticality,log_source,firewall_action,severity,evidence_role,anomaly_score,label,mitre_t1078,mitre_t1078_004,mitre_t1566_002,mitre_t1566,mitre_t1110,mitre_t1133,mitre_t1566_001,mitre_t1110_003,mitre_t1110_001,mitre_t1071,mitre_t1046,mitre_t1087,mitre_t1087_002,mitre_t1190,mitre_t1098,mitre_t1210,mitre_t1059_005,mitre_t1003,mitre_t1559,mitre_t1568,mitre_t1008,mitre_t1106,mitre_t1030,mitre_t1204_002,mitre_t1105,mitre_t1071_001,mitre_t1059_001,mitre_t1027,mitre_t1012,mitre_t1552_002,mitre_t1048,mitre_t1059_003,mitre_t1027_002,mitre_t1027_005,mitre_t1595,mitre_t1018,mitre_t1021,mitre_t1005,mitre_t1041,mitre_t1135,mitre_t1016,mitre_t1569_002,mitre_t1007,mitre_t1047,mitre_t1049,mitre_t1570,mitre_t1543_003,mitre_t1485,mitre_t1021_002,mitre_t1055,mitre_t1539,incident_evidence_count,incident_max_anomaly,incident_mean_anomaly,incident_std_anomaly,incident_category_count,incident_log_source_count,incident_kill_chain_diversity,incident_unique_protocols,incident_mitre_total,incident_has_high_asset,incident_has_confirmed
2885,intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,5,11.51,unknown,No,0,5,Medium,SIEM,unknown,unknown,impacted,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,1,1,1,1,20.0,0,0
34049,data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,48.42,unknown,No,0,5,Low,WAF,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,1,1,1,0.0,0,0
9957,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,2,21.48,unknown,No,0,5,Medium,SIEM,unknown,unknown,impacted,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,1,1,1,1,0.0,0,0
88807,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,9,27.62,No alert,No,0,5,Low,EDR,unknown,unknown,related,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,0.15,0.21213203435596426,2,1,2,1,1.0,0,0
273360,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,5.53,Suspicious pattern,Suspicious,0,5,Medium,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,0.3,0.0,1,1,1,1,0.0,1,0
2023,impact,Impact,System or Data Impact Activity,TCP,TCP,Impact,Impact,0,109.17,unknown,No,0,5,Low,IPS,unknown,unknown,related,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0,0.0,0.0,2,2,2,1,2.0,0,0
36970,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,2,13.34,unknown,No,0,5,High,SIEM,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.06666666666666667,0.11547005383792516,2,2,2,1,1.0,1,0
40599,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,37.98,unknown,No,0,5,Medium,SIEM,unknown,unknown,related,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,1,1,1,0.0,0,0
44,intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,1,27.41,unknown,No,0,5,Medium,EDR,unknown,unknown,impacted,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0.0,0.0,0.0,3,2,3,1,658.0,0,0
150598,data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,75.83,unknown,No,0,5,Low,IPS,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,1,1,1,0.0,0,0
146012,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,11.08,unknown,No,0,5,Medium,EDR,Blocked,unknown,impacted,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0.05,0.0,1,1,1,1,0.0,0,0
230163,command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,110.94,Suspicious pattern,Suspicious,0,5,Medium,EDR,unknown,medium,related,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0,1,1,1,1,0.0,0,0
339,intrusion_attempt,Initial Compromise,Phishing Campaign,TCP,SSH,Initial Access,Initial Access,3,26.76,No alert,No,0,5,Low,EDR,unknown,unknown,related,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0.4,0.04765342960288809,0.12981277947353445,1,2,1,1,277.0,0,1
56,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,4,31.67,unknown,No,0,5,Medium,EDR,unknown,unknown,impacted,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0.4,0.00149812734082397,0.02445662769348219,2,3,2,1,532.0,0,1
287,intrusion_attempt,Initial Compromise,External Remote Services Access,TCP,SSH,Initial Access,Initial Access,2,29.6,unknown,No,0,5,High,EDR,unknown,unknown,impacted,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0.0,0.0,0.0,1,1,1,1,354.0,1,0
372448,intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,1,24.0,unknown,No,0,5,Low,EDR,unknown,unknown,related,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,1,1,1,2.0,0,0
4664,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,14.76,Suspicious pattern,Suspicious,0,5,Medium,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.3,0.2357142857142857,0.127744594087896,1,1,1,1,0.0,1,0
52,data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,68.0,unknown,No,0,5,Low,SIEM,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0.0,0.0,0.0,1,2,1,1,0.0,1,0
2564,impact,Impact,System or Data Impact Activity,TCP,TCP,Impact,Impact,0,108.94,unknown,No,0,5,Low,IPS,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,1,1,1,1,0.0,0,0
50955,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,16.23,Suspicious pattern,Suspicious,0,5,Medium,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0,1,1,1,1,0.0,0,0
30807,data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,49.65,unknown,No,0,5,Low,WAF,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,1,1,1,1,0.0,0,0
257117,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,46.33,unknown,No,0,5,Medium,EDR,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,1,1,1,0.0,0,0
9245,intrusion_attempt,Initial Compromise,Phishing Campaign,TCP,SSH,Initial Access,Initial Access,1,24.54,unknown,No,0,5,Low,EDR,unknown,unknown,related,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,1,2,1,1,8.0,0,0
425,data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,51.17,unknown,No,0,5,Low,IPS,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0.0,0.0,0.0,1,2,1,1,0.0,0,0
63909,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,7,39.92,Confirmed malicious indicator,Yes,0,5,Low,EDR,unknown,critical,related,0.4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.13333333333333333,0.23094010767585033,1,1,1,1,3.0,0,1
61,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,34.71,Confirmed malicious indicator,Yes,0,5,Medium,SIEM,unknown,critical,impacted,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0.4,0.0019305019305019305,0.02631712190489039,3,4,3,1,512.0,0,1
1070,impact,Impact,System or Data Impact Activity,TCP,TCP,Impact,Impact,0,32.88,unknown,No,0,5,Low,IPS,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0,0.0,0.0,2,2,2,1,0.0,0,0
174,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,5,12.05,unknown,No,0,5,Medium,EDR,unknown,unknown,related,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0.0,0.0,0.0,2,2,2,1,640.0,0,0
6680,credential_access,Credential Theft,OS Credential Dumping,TCP,LDAP,Credential Access,Credential Access,1,27.23,Suspicious pattern,Suspicious,0,5,High,SIEM,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0.4,0.3333333333333333,0.0577350269189626,2,2,2,1,13.0,1,1
21846,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,8,24.97,unknown,No,0,5,Medium,EDR,unknown,unknown,impacted,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1,1,1,1,4.0,0,0
53709,intrusion_attempt,Initial Compromise,Phishing Campaign,TCP,SSH,Initial Access,Initial Access,2,10.51,Suspicious pattern,Suspicious,0,5,Low,EDR,unknown,medium,related,0.2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0,1,1,1,1,1.0,0,0
30906,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,10.21,Suspicious pattern,Suspicious,0,5,Low,EDR,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.3,0.3,0.0,1,1,1,1,0.0,0,0
503,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,13.11,Suspicious pattern,Suspicious,0,5,Low,WAF,unknown,medium,related,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0.3,0.28991596638655465,0.05429823167703621,2,2,2,1,0.0,1,0
23677,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,9,5.64,unknown,No,0,5,Low,EDR,unknown,unknown,related,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.4,0.1142857142857143,0.19518001458970666,1,1,1,1,7.0,0,1
32543,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,46.42,Suspicious pattern,Suspicious,0,5,Medium,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,0.3,0.0,1,1,1,1,0.0,0,0
712,malware_activity,Malware,Malware Execution Detected,TCP,HTTP,Execution,Exploitation,0,26.07,Suspicious pattern,Suspicious,0,0,High,SIEM,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.5,0.41578947368421054,0.0994017190715833,1,1,1,1,0.0,1,1
215850,malware_activity,Malware,Malware Execution Detected,TCP,HTTP,Execution,Exploitation,0,33.17,Confirmed malicious indicator,Yes,0,5,Low,SIEM,unknown,medium,related,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0,1,1,1,1,0.0,0,1
13324,execution,Code Execution,Malicious Code Execution Detected,TCP,HTTP,Execution,Exploitation,0,34.24,Suspicious pattern,Suspicious,0,0,High,Firewall,unknown,medium,impacted,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.3,0.3,0.0,3,3,2,1,10.0,1,0
28169,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,7,35.32,unknown,No,0,5,Low,SIEM,unknown,unknown,related,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,2,2,2,1,2.0,0,0
73072,command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,99.93,Suspicious pattern,Suspicious,0,5,Medium,EDR,unknown,medium,impacted,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,0.15,0.21213203435596426,2,2,2,1,0.0,0,0
6813,data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,88.71,unknown,No,0,5,Medium,IPS,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,1,2,1,1,0.0,0,0
1011,intrusion_attempt,Initial Compromise,Phishing Campaign,TCP,SSH,Initial Access,Initial Access,5,13.18,unknown,No,0,5,Medium,SIEM,unknown,unknown,impacted,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0,0.0,0.0,1,1,1,1,43.0,0,0
1679,impact,Impact,System or Data Impact Activity,TCP,TCP,Impact,Impact,0,81.58,unknown,No,0,5,Low,IPS,unknown,unknown,related,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,2,2,2,1,0.0,0,0
18040,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,2,21.07,Confirmed malicious indicator,Yes,0,5,Low,Firewall,unknown,critical,related,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.4,0.13333333333333333,0.2065591117977289,1,2,1,1,2.0,0,1
8251,malware_activity,Malware,Malware Execution Detected,TCP,HTTP,Execution,Exploitation,0,42.25,Suspicious pattern,Suspicious,0,0,High,SIEM,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5,0.26666666666666666,0.17752507291971892,3,3,2,1,4.0,1,1
939,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,23.42,Suspicious pattern,Suspicious,0,5,High,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.3,0.2793103448275862,0.0766825781116149,3,2,3,1,0.0,1,0
3601,credential_access,Credential Theft,Brute Force Attack,TCP,LDAP,Credential Access,Credential Access,46,49.01,unknown,No,0,5,Medium,SIEM,unknown,unknown,impacted,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.05,0.00625,0.017078251276599333,1,1,1,1,16.0,0,0
602,intrusion_attempt,Initial Compromise,Valid Account Abuse,TCP,SSH,Initial Access,Initial Access,3,19.25,unknown,No,0,5,Medium,EDR,unknown,unknown,related,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.0,0.0,0.0,2,2,2,1,170.0,0,0
16488,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,22.4,unknown,No,0,5,Medium,EDR,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,1,1,1,1,0.0,0,0
291641,command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,114.43,Suspicious pattern,Suspicious,0,0,High,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0,1,1,1,1,0.0,1,0
184653,command_and_control,C2 Communication,Beaconing to C2 Infrastructure,TCP,HTTPS,Command and Control,Command & Control,0,66.18,Suspicious pattern,Suspicious,0,0,High,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,0.3,0.0,1,1,1,1,0.0,1,0
925,reconnaissance,Network Scan,Internal Network Reconnaissance,UDP,ICMP,Discovery,Reconnaissance,0,61.62,unknown,No,0,5,Medium,IPS,unknown,unknown,impacted,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.0,0.0,0.0,1,2,1,1,104.0,1,0
836,credential_access,Credential Theft,Credential Harvesting Activity,TCP,LDAP,Credential Access,Credential Access,7,28.11,Suspicious pattern,Suspicious,0,5,Medium,SIEM,unknown,medium,related,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,59,0.3,0.2745762711864407,0.08426808685213101,6,3,6,2,207.0,1,0
35705,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,12.21,Suspicious pattern,Suspicious,0,5,Low,EDR,unknown,medium,related,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.175,0.20615528128088303,2,1,2,1,1.0,0,1
5139,data_exfiltration,Data Exfiltration,Data Exfiltration Attempt,UDP,DNS,Exfiltration,Exfiltration,0,43.16,unknown,No,0,5,Low,IPS,unknown,unknown,impacted,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,1,2,1,1,0.0,0,0
166,intrusion_attempt,Initial Compromise,Unauthorized Initial Access Attempt,TCP,SSH,Initial Access,Initial Access,9,35.87,unknown,No,0,5,Medium,EDR,unknown,unknown,related,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0.0,0.0,0.0,1,2,1,1,826.0,0,0
133858,persistence,Persistence,Valid Account Abuse,TCP,HTTP,Persistence,Persistence,4,10.58,unknown,No,0,5,Low,SIEM,unknown,unknown,related,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1,1,1,1,4.0,0,0
29507,suspicious_activity,Suspicious Activity,Anomalous Behavior Alert,TCP,TCP,Discovery,Unknown,0,25.42,Suspicious pattern,Suspicious,0,5,High,EDR,unknown,medium,impacted,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.325,0.05000000000000001,2,2,2,1,1.0,1,1
